ITEM_ID,USER_ID,TIMESTAMP,CABIN_TYPE,EVENT_VALUE,EVENT_TYPE
jetstar-airways,ELeopold,1353916800,Economy,3,RATING
klm-royal-dutch-airlines,AndrésMaduro,1384848000,Premium Economy,7,RATING
klm-royal-dutch-airlines,CHepworth,1384761600,Economy,10,RATING
jetstar-airways,ATremewan,1353571200,Economy,8,RATING
jetstar-airways,MDuke,1353052800,Economy,8,RATING
klm-royal-dutch-airlines,TReus,1384416000,Economy,9,RATING
klm-royal-dutch-airlines,AAweidah,1383897600,Economy,8,RATING
klm-royal-dutch-airlines,JDouille,1383897600,Premium Economy,8,RATING
klm-royal-dutch-airlines,MVieira,1383897600,Economy,4,RATING
jetstar-airways,CMcRae,1352275200,Economy,10,RATING
klm-royal-dutch-airlines,AStorey,1383811200,Premium Economy,9,RATING
klm-royal-dutch-airlines,GHunter,1383552000,Economy,5,RATING
klm-royal-dutch-airlines,VerissimoVieiraAntonio,1383552000,Economy,9,RATING
jetstar-airways,CWade,1350802800,Economy,10,RATING
klm-royal-dutch-airlines,OuwendijkMarja,1383030000,Business Class,4,RATING
jetstar-airways,DavidArmstrong,1349938800,Economy,8,RATING
klm-royal-dutch-airlines,RHancock,1383030000,Economy,10,RATING
klm-royal-dutch-airlines,PGlass,1383030000,Economy,9,RATING
jetstar-airways,SHoover,1348729200,Economy,10,RATING
jetstar-airways,PAlberts,1348470000,Economy,8,RATING
klm-royal-dutch-airlines,CWajsberg,1382511600,Business Class,3,RATING
jetstar-airways,NDavros,1348383600,Economy,2,RATING
klm-royal-dutch-airlines,NormanBrown,1382425200,Economy,1,RATING
jetstar-airways,MalcolmCampbell,1348124400,Economy,5,RATING
klm-royal-dutch-airlines,GLowe,1382252400,Economy,9,RATING
jetstar-airways,NicolaPainter,1347778800,Economy,1,RATING
jetstar-airways,HDiaki,1347346800,Economy,3,RATING
klm-royal-dutch-airlines,KGuitron,1381129200,Economy,10,RATING
klm-royal-dutch-airlines,DanScott,1381042800,Economy,9,RATING
klm-royal-dutch-airlines,EClarke,1380783600,Economy,10,RATING
jetstar-airways,SHoover,1346655600,Economy,10,RATING
jetstar-airways,PGerner,1346223600,Economy,8,RATING
klm-royal-dutch-airlines,KhawlaAmin,1380697200,Economy,5,RATING
klm-royal-dutch-airlines,PhilElderton,1380524400,Economy,10,RATING
jetstar-airways,JUrquhart,1345618800,Economy,1,RATING
klm-royal-dutch-airlines,DanzelSamuel,1380438000,Economy,6,RATING
jetstar-airways,ChrisChurchill,1345446000,Economy,10,RATING
jetstar-airways,CNolan,1345446000,Economy,3,RATING
klm-royal-dutch-airlines,JHouweling,1380006000,Economy,9,RATING
jetstar-airways,ChrisMcQuaid,1345359600,Economy,6,RATING
klm-royal-dutch-airlines,BrianHewitt,1379487600,Economy,10,RATING
klm-royal-dutch-airlines,SMinter,1379487600,Business Class,9,RATING
jetstar-airways,TRoberts,1345359600,Economy,2,RATING
klm-royal-dutch-airlines,AWitham,1379401200,Economy,7,RATING
klm-royal-dutch-airlines,NilarChitTun,1379401200,Business Class,9,RATING
jetstar-airways,KChinn,1345100400,Economy,4,RATING
jetstar-airways,IHanna,1345100400,Economy,7,RATING
klm-royal-dutch-airlines,LukeToornent,1379314800,Economy,8,RATING
klm-royal-dutch-airlines,GBrand,1379314800,Economy,5,RATING
jetstar-airways,PeterBooyzen,1344841200,Economy,1,RATING
klm-royal-dutch-airlines,SchwatzDor,1378882800,Economy,8,RATING
jetstar-airways,CThornton,1344754800,Economy,2,RATING
klm-royal-dutch-airlines,AHamid,1378710000,Economy,9,RATING
jetstar-airways,HWayne,1344495600,Economy,1,RATING
klm-royal-dutch-airlines,CGarratt,1378623600,Business Class,9,RATING
jetstar-airways,DSwell,1344236400,Economy,2,RATING
klm-royal-dutch-airlines,WilliamsAnthony,1378364400,Business Class,9,RATING
klm-royal-dutch-airlines,LPaschalaki,1378278000,Economy,2,RATING
jetstar-airways,ALibien,1343199600,Economy,7,RATING
jetstar-airways,DRyan,1343199600,Economy,8,RATING
klm-royal-dutch-airlines,LPaschalaki,1378278000,Economy,4,RATING
klm-royal-dutch-airlines,ECobb,1378278000,Economy,6,RATING
jetstar-airways,KarrenMcLean,1342681200,Economy,1,RATING
klm-royal-dutch-airlines,MarinaZiel,1378105200,Business Class,3,RATING
jetstar-airways,BLChua,1342335600,Economy,2,RATING
jetstar-airways,IngoReisch,1342335600,Business Class,5,RATING
klm-royal-dutch-airlines,HKariyawasam,1377500400,Economy,2,RATING
klm-royal-dutch-airlines,EkaterinaKurs,1377154800,Economy,8,RATING
klm-royal-dutch-airlines,HenriHouzet,1377154800,Business Class,9,RATING
jetstar-airways,ChrisBell,1342162800,Economy,1,RATING
jetstar-airways,BVincent,1342162800,Economy,8,RATING
klm-royal-dutch-airlines,IvanDzhur,1376982000,Economy,10,RATING
jetstar-airways,HaskieHitchcock,1341730800,Economy,5,RATING
klm-royal-dutch-airlines,AhmadLiftawi,1376809200,Economy,10,RATING
jetstar-airways,DSmith,1341471600,Economy,2,RATING
klm-royal-dutch-airlines,IainBagwell,1376290800,Business Class,8,RATING
jetstar-airways,RonWest,1341385200,Economy,4,RATING
jetstar-airways,StephenEmmett,1341298800,Economy,1,RATING
klm-royal-dutch-airlines,HenkDijk,1376204400,Economy,8,RATING
jetstar-airways,PBancroft,1341126000,Economy,10,RATING
klm-royal-dutch-airlines,ChrisCleverley,1375945200,Economy,1,RATING
klm-royal-dutch-airlines,AshwinDoolabh,1375858800,Economy,2,RATING
jetstar-airways,DSwanson,1340866800,Economy,3,RATING
klm-royal-dutch-airlines,JanWillems,1375686000,Premium Economy,9,RATING
klm-royal-dutch-airlines,RPuri,1375686000,Economy,10,RATING
jetstar-airways,DarrenTee,1340607600,Economy,1,RATING
jetstar-airways,BHarris,1340521200,Business Class,6,RATING
jetstar-airways,BMadison,1340521200,Economy,6,RATING
klm-royal-dutch-airlines,VincentBorlaug,1375254000,Economy,10,RATING
jetstar-airways,PascalLanguillon,1339916400,Economy,8,RATING
klm-royal-dutch-airlines,MatiasBurdman,1375167600,Economy,9,RATING
klm-royal-dutch-airlines,BrettThompson,1375081200,Business Class,9,RATING
klm-royal-dutch-airlines,JJoseph,1375081200,Business Class,5,RATING
jetstar-airways,EddieLongley,1339570800,Economy,8,RATING
klm-royal-dutch-airlines,AlanWard,1374994800,Business Class,5,RATING
jetstar-airways,PMaloney,1339398000,Economy,7,RATING
jetstar-airways,JRose,1339398000,Business Class,2,RATING
klm-royal-dutch-airlines,JHenderson,1374649200,Economy,3,RATING
jetstar-airways,JohnO'Grady,1338966000,Economy,2,RATING
jetstar-airways,TerryWrist,1338966000,Economy,9,RATING
klm-royal-dutch-airlines,TCasiu,1374390000,Premium Economy,10,RATING
jetstar-airways,RonWest,1338361200,Economy,8,RATING
klm-royal-dutch-airlines,JasperSchaap,1374390000,Premium Economy,7,RATING
jetstar-airways,JoBank,1338188400,Economy,1,RATING
klm-royal-dutch-airlines,KathrynTokgoz,1374217200,Economy,2,RATING
klm-royal-dutch-airlines,StevenManootham,1374044400,Economy,9,RATING
jetstar-airways,NWoolfe,1337065200,Economy,1,RATING
klm-royal-dutch-airlines,MichaelDielissen,1373871600,Business Class,8,RATING
klm-royal-dutch-airlines,LFowler,1373353200,Economy,10,RATING
klm-royal-dutch-airlines,AkramELDimerdash,1373266800,Business Class,10,RATING
klm-royal-dutch-airlines,AO'Brien,1372921200,Economy,10,RATING
klm-royal-dutch-airlines,SanderHuizinga,1372834800,Economy,9,RATING
klm-royal-dutch-airlines,PJTrebuchet,1372834800,Premium Economy,2,RATING
klm-royal-dutch-airlines,ShirleyTurner,1372834800,Economy,8,RATING
klm-royal-dutch-airlines,BarbarsavanEgmond,1372662000,Economy,1,RATING
klm-royal-dutch-airlines,MEllis,1372662000,Economy,2,RATING
klm-royal-dutch-airlines,ArneHaukeland,1372662000,Business Class,9,RATING
klm-royal-dutch-airlines,SPtctan,1372662000,Economy,5,RATING
klm-royal-dutch-airlines,MichaelConnaughton,1372662000,Economy,7,RATING
klm-royal-dutch-airlines,YoussefAshraf,1372143600,Economy,9,RATING
klm-royal-dutch-airlines,MHoyle,1371970800,Economy,3,RATING
klm-royal-dutch-airlines,CDanielsson,1371798000,Premium Economy,2,RATING
klm-royal-dutch-airlines,AChappell,1371625200,Economy,9,RATING
klm-royal-dutch-airlines,JennyLiOuw,1371366000,Economy,1,RATING
klm-royal-dutch-airlines,TonyLaverghetta,1370761200,Business Class,9,RATING
klm-royal-dutch-airlines,YvanReeden,1370761200,Premium Economy,9,RATING
klm-royal-dutch-airlines,RCohen,1370502000,Economy,5,RATING
klm-royal-dutch-airlines,JamesWilliamson,1370415600,Economy,9,RATING
klm-royal-dutch-airlines,YannPleindoux,1370329200,Premium Economy,9,RATING
klm-royal-dutch-airlines,JohnStubbs,1370329200,Economy,8,RATING
klm-royal-dutch-airlines,DeborahBeevor,1370242800,Economy,9,RATING
klm-royal-dutch-airlines,BSven,1370156400,Business Class,7,RATING
klm-royal-dutch-airlines,CWajsberg,1370156400,Premium Economy,7,RATING
klm-royal-dutch-airlines,MarielaParedes,1370156400,Business Class,10,RATING
korean-air,GokulSrinivas,1437980400,Economy,8,RATING
klm-royal-dutch-airlines,MDessart,1370156400,Economy,6,RATING
korean-air,JosiahPeachey,1437980400,Economy,8,RATING
korean-air,TeresaDunphy,1436598000,Economy,1,RATING
korean-air,MiroslavBabik,1436252400,Economy,8,RATING
korean-air,NealPostma,1435993200,Economy,10,RATING
klm-royal-dutch-airlines,RBrook,1369810800,Economy,2,RATING
korean-air,RobertBArnot,1435906800,Business Class,9,RATING
korean-air,PurnaAnanth,1435561200,Economy,8,RATING
klm-royal-dutch-airlines,PeterDolnik,1369638000,Economy,8,RATING
korean-air,ChaoxianTian,1434438000,Economy,9,RATING
korean-air,JonathanRao,1434092400,Economy,10,RATING
klm-royal-dutch-airlines,BarryO'Connor,1369638000,Economy,5,RATING
klm-royal-dutch-airlines,PaulMichaelTan,1369638000,Economy,1,RATING
korean-air,MSSindian,1433055600,Economy,10,RATING
korean-air,ShannonLee,1432796400,First Class,5,RATING
klm-royal-dutch-airlines,MichaelLittle,1369292400,Premium Economy,8,RATING
klm-royal-dutch-airlines,AlanWard,1369292400,Business Class,10,RATING
korean-air,FelipeTonello,1432278000,Economy,9,RATING
klm-royal-dutch-airlines,IGow,1368946800,Economy,8,RATING
korean-air,TKHill,1430463600,Economy,10,RATING
klm-royal-dutch-airlines,SHumphrey,1368428400,Economy,8,RATING
korean-air,RConnolley,1430377200,Business Class,10,RATING
klm-royal-dutch-airlines,AlanWard,1368342000,Business Class,10,RATING
korean-air,GivarySyahrir,1430118000,Economy,9,RATING
klm-royal-dutch-airlines,EWesterdaal,1368169200,Economy,4,RATING
klm-royal-dutch-airlines,FBoer,1367910000,Premium Economy,10,RATING
korean-air,GCueto,1430031600,Economy,9,RATING
klm-royal-dutch-airlines,AmandaBrown,1367737200,Economy,10,RATING
klm-royal-dutch-airlines,LvanderVeen,1367737200,Economy,8,RATING
korean-air,PaulLambert,1429772400,Economy,10,RATING
korean-air,JohnStokes,1429513200,Business Class,10,RATING
klm-royal-dutch-airlines,MStudzinski,1367391600,Economy,9,RATING
korean-air,BMiller,1429426800,Business Class,8,RATING
korean-air,CPeter,1426834800,Economy,5,RATING
klm-royal-dutch-airlines,LoAlvin,1367132400,Economy,9,RATING
klm-royal-dutch-airlines,BBrouwers,1367132400,Economy,9,RATING
korean-air,OtfriedKeller,1426575600,Business Class,9,RATING
klm-royal-dutch-airlines,CCoates,1366786800,Business Class,8,RATING
korean-air,CWinw,1423728000,Business Class,10,RATING
klm-royal-dutch-airlines,BBrouwers,1366700400,Economy,9,RATING
korean-air,CHelinski,1423209600,Economy,9,RATING
klm-royal-dutch-airlines,AlanBrown,1366527600,Economy,1,RATING
klm-royal-dutch-airlines,JBayes,1366527600,Economy,2,RATING
klm-royal-dutch-airlines,JamesDReid,1366527600,Economy,10,RATING
korean-air,JRamos,1422259200,Economy,7,RATING
klm-royal-dutch-airlines,ChrisKossak,1366527600,Economy,7,RATING
korean-air,JezTanaka,1421654400,Economy,7,RATING
korean-air,RBell,1421654400,Economy,8,RATING
korean-air,PDean,1421654400,Economy,10,RATING
korean-air,PDean,1421654400,Economy,10,RATING
klm-royal-dutch-airlines,MAbdelmoteleb,1366182000,Economy,9,RATING
klm-royal-dutch-airlines,CRobbins,1366182000,Business Class,2,RATING
korean-air,PBecker,1420963200,Economy,4,RATING
klm-royal-dutch-airlines,JochemdeBruin,1366182000,Premium Economy,10,RATING
korean-air,JBurnam,1419840000,Economy,3,RATING
klm-royal-dutch-airlines,CYoung,1366095600,Economy,8,RATING
klm-royal-dutch-airlines,MBerge,1366095600,Business Class,10,RATING
korean-air,PDean,1419235200,Economy,10,RATING
korean-air,PDean,1419235200,Economy,10,RATING
klm-royal-dutch-airlines,IdeHek,1366095600,Economy,9,RATING
korean-air,VJayant,1417420800,Economy,9,RATING
klm-royal-dutch-airlines,StanvanWijk,1365663600,Economy,7,RATING
korean-air,AMakiol,1416470400,Economy,9,RATING
korean-air,NSundera,1416211200,Economy,9,RATING
klm-royal-dutch-airlines,CarlBaessler,1365663600,Economy,9,RATING
korean-air,BMontalvo,1414479600,Economy,1,RATING
klm-royal-dutch-airlines,IdaStaszczuk,1364626800,Economy,5,RATING
klm-royal-dutch-airlines,ICameron,1364626800,Economy,9,RATING
klm-royal-dutch-airlines,HeinertJoerg,1364626800,Premium Economy,10,RATING
korean-air,IRossler,1414479600,Economy,9,RATING
korean-air,StevenPham,1412492400,Economy,6,RATING
klm-royal-dutch-airlines,SLorangGrimaldi,1364367600,Economy,7,RATING
korean-air,StephenDGervais,1412146800,Economy,9,RATING
klm-royal-dutch-airlines,NigelDatta,1364367600,Economy,9,RATING
klm-royal-dutch-airlines,PaveyThomas,1364367600,Economy,5,RATING
korean-air,TSachse,1411369200,Economy,10,RATING
korean-air,BMiller,1411110000,Business Class,10,RATING
klm-royal-dutch-airlines,TonyMoore,1364367600,Premium Economy,9,RATING
korean-air,MarkLaPrairie,1410332400,Business Class,6,RATING
korean-air,PhanGale,1410332400,Economy,10,RATING
klm-royal-dutch-airlines,AlexisEtienne,1364194800,Economy,8,RATING
korean-air,CasperYap,1409986800,Economy,9,RATING
klm-royal-dutch-airlines,STait,1364194800,Business Class,8,RATING
korean-air,SandyInerka,1409986800,Economy,2,RATING
klm-royal-dutch-airlines,ECuignet,1363849200,Economy,2,RATING
korean-air,TKHill,1409554800,Economy,10,RATING
korean-air,PSorli,1409554800,Economy,8,RATING
korean-air,JeremySampson,1409036400,Economy,10,RATING
korean-air,ERoberts,1408345200,Economy,10,RATING
korean-air,MBromley,1408345200,Economy,5,RATING
korean-air,ALin,1407308400,Economy,10,RATING
korean-air,GBennett,1406790000,Business Class,10,RATING
korean-air,WChoi,1406790000,Economy,10,RATING
korean-air,CHall,1406617200,Economy,8,RATING
korean-air,PBaker,1406617200,Economy,9,RATING
korean-air,JCatchings,1406444400,Economy,3,RATING
korean-air,KarlParkes,1406012400,Economy,8,RATING
korean-air,SShen,1405839600,Business Class,7,RATING
korean-air,CTerry,1405839600,Economy,5,RATING
korean-air,JosephGoh,1405580400,Economy,6,RATING
korean-air,SKent,1405580400,Economy,10,RATING
korean-air,MOscar,1405407600,Business Class,6,RATING
korean-air,MichaelMarmion,1405407600,Economy,9,RATING
korean-air,DDavalan,1405407600,Economy,10,RATING
korean-air,PurnaAnanth,1404802800,Economy,8,RATING
korean-air,TKHill,1404630000,Economy,9,RATING
korean-air,KPardoe,1404111600,Economy,7,RATING
korean-air,SPark,1403506800,Economy,8,RATING
kulula,VNaidoo,1434783600,Economy,7,RATING
korean-air,LeeMatthew,1403247600,Economy,10,RATING
korean-air,CChapman,1401865200,Economy,8,RATING
kulula,AndrewGill,1413183600,Economy,10,RATING
korean-air,DRichards,1401865200,Economy,7,RATING
korean-air,DBrown,1400828400,Economy,6,RATING
kulula,JRies,1395385200,Economy,10,RATING
kulula,RidwaanDavids,1390291200,Economy,4,RATING
korean-air,MichaelCarroll,1400655600,Economy,3,RATING
kulula,DStebeleski,1375945200,Economy,8,RATING
korean-air,MichaelHollifield,1400223600,Economy,7,RATING
korean-air,CharlesKennedy,1399532400,Business Class,10,RATING
kulula,LynetteWright,1331881200,Economy,4,RATING
korean-air,NicolaOriggi,1398841200,Business Class,9,RATING
kuwait-airways,JMohammed,1436511600,Business Class,8,RATING
kulula,PeterBlakemore,1318230000,Economy,8,RATING
korean-air,MChua,1398754800,Economy,10,RATING
kuwait-airways,ReneMassot,1436425200,Economy,2,RATING
kuwait-airways,KerolineMarquez,1436079600,Economy,1,RATING
kulula,ALangenhoven,1314860400,Economy,8,RATING
kulula,AdamMiller,1299052800,Economy,8,RATING
korean-air,SeanTan,1398668400,Economy,6,RATING
kuwait-airways,Sreekanthnallamalli,1434265200,Economy,7,RATING
kuwait-airways,RMendonca,1430118000,Economy,7,RATING
kulula,IreneHockley,1294560000,Economy,9,RATING
korean-air,MObermann,1398582000,Economy,6,RATING
kuwait-airways,NHalperin,1429772400,Economy,5,RATING
kulula,YudaChou,1280473200,Economy,8,RATING
korean-air,JLavigne,1398322800,Economy,10,RATING
korean-air,MGraham,1398063600,Economy,10,RATING
kuwait-airways,MLarce,1429426800,Economy,3,RATING
korean-air,SJacoby,1398063600,Business Class,4,RATING
kuwait-airways,MattWillmott,1427266800,Business Class,6,RATING
la-compagnie,HayleyRhodes,1438153200,Business Class,10,RATING
korean-air,HDelfino,1397545200,Business Class,10,RATING
kuwait-airways,SScott,1422432000,Economy,3,RATING
kuwait-airways,KasparLeistner,1421222400,Business Class,5,RATING
korean-air,RGirard,1397372400,Economy,9,RATING
kuwait-airways,DRemo,1420963200,Business Class,5,RATING
korean-air,HunsaPunnapayak,1396335600,Business Class,6,RATING
korean-air,HunsaPunnapayak,1396335600,Business Class,2,RATING
kuwait-airways,PeterJefferies,1420012800,Economy,1,RATING
korean-air,HunsaPunnapayak,1396335600,Business Class,5,RATING
korean-air,HunsaPunnapayak,1396335600,Business Class,5,RATING
kuwait-airways,BrissettLeslie,1413788400,Economy,10,RATING
lam-mozambique-airlines,DaniloSchlegel,1392624000,Economy,1,RATING
kuwait-airways,DRemo,1409036400,Business Class,2,RATING
korean-air,NguyenDavis,1395903600,Economy,7,RATING
lam-mozambique-airlines,RBHackland,1386144000,Economy,1,RATING
kuwait-airways,MansourAlkhuzam,1407999600,Business Class,6,RATING
korean-air,MichaelHollifield,1395039600,Economy,9,RATING
korean-air,BruceSchafer,1395039600,Business Class,10,RATING
lam-mozambique-airlines,KarimAlSayed,1380697200,Economy,7,RATING
kuwait-airways,RDeSaram,1407740400,Economy,1,RATING
lam-mozambique-airlines,JoseSilvestre,1375167600,Economy,7,RATING
lam-mozambique-airlines,PaulArnold,1314601200,Economy,7,RATING
kuwait-airways,JohnDoe,1407308400,Economy,7,RATING
korean-air,BrianESmith,1393315200,Business Class,7,RATING
lan-airlines,HKuehn,1434092400,Business Class,7,RATING
kuwait-airways,MicheleCrawford,1404802800,Economy,8,RATING
korean-air,THill,1392624000,Economy,10,RATING
korean-air,ImtiazIssadeen,1392278400,Economy,4,RATING
lan-airlines,JBacallado,1433401200,Economy,7,RATING
lan-airlines,RicardoHora,1433401200,Economy,5,RATING
lam-mozambique-airlines,FrancoisKoenig,1305702000,Economy,8,RATING
lam-mozambique-airlines,ACotrim,1305097200,Economy,5,RATING
kuwait-airways,AJoslin,1404370800,Economy,1,RATING
korean-air,SLiu,1391760000,Economy,9,RATING
lan-airlines,DGraubard,1431414000,Business Class,8,RATING
kuwait-airways,JJelliffe,1402902000,Economy,1,RATING
korean-air,MBorland,1390896000,Economy,8,RATING
lan-airlines,MHarper,1431327600,Economy,10,RATING
lan-airlines,MHarper,1431327600,Economy,10,RATING
kuwait-airways,JAbraham,1402297200,Business Class,7,RATING
korean-air,DAGall,1390636800,Economy,9,RATING
lan-airlines,MHarper,1431327600,Economy,10,RATING
kuwait-airways,CMaxted,1401087600,Economy,7,RATING
korean-air,YungYh,1390550400,Economy,9,RATING
kuwait-airways,AKapoor,1400310000,Economy,2,RATING
korean-air,SGray,1390464000,Economy,4,RATING
lan-airlines,EMathewson,1431068400,Business Class,4,RATING
kuwait-airways,DWilliams,1400223600,Economy,8,RATING
kuwait-airways,SSrinath,1398236400,Economy,1,RATING
korean-air,AdamMuller,1388649600,Economy,9,RATING
lan-airlines,PBlanch,1430377200,Economy,4,RATING
lan-airlines,TerryBishop,1430118000,Economy,2,RATING
korean-air,KirankankanamageJagathRavindra,1387612800,Economy,10,RATING
kuwait-airways,TaylorAdam,1396249200,Economy,7,RATING
korean-air,MLee,1387612800,Economy,8,RATING
lan-airlines,CConley,1427871600,Economy,10,RATING
kuwait-airways,BrianLevy,1393833600,Economy,4,RATING
korean-air,ASoebandhi,1387180800,Economy,8,RATING
lan-airlines,DWaldron,1426834800,Business Class,9,RATING
korean-air,AMakiol,1386921600,Economy,9,RATING
lan-airlines,PCross,1425884400,Economy,3,RATING
lan-airlines,NimmoAngus,1425884400,Business Class,10,RATING
korean-air,IBlack,1386662400,Business Class,8,RATING
lan-airlines,BeckChris,1425884400,Economy,9,RATING
korean-air,LucasKim,1385971200,Business Class,8,RATING
kuwait-airways,AzminaKareem,1387526400,Economy,2,RATING
korean-air,MackieDonald,1385020800,Economy,10,RATING
lan-airlines,LSmith,1425456000,Economy,1,RATING
lan-airlines,DGarratt,1425456000,Economy,8,RATING
lan-airlines,ChrisBeck,1425456000,Economy,5,RATING
kuwait-airways,VasistaBhargavaValluru,1385971200,Economy,9,RATING
korean-air,CharlesHasson,1384848000,Economy,8,RATING
kuwait-airways,JReed,1384070400,Business Class,7,RATING
korean-air,OKa,1384243200,First Class,7,RATING
lan-airlines,JacquenetXavier,1424764800,Business Class,2,RATING
lan-airlines,CSteinle,1424764800,Business Class,2,RATING
kuwait-airways,FaroukMogheth,1383202800,Economy,9,RATING
korean-air,HGoldberger,1383897600,First Class,3,RATING
korean-air,JHwang,1383811200,Economy,8,RATING
korean-air,CBiggins,1383552000,Economy,1,RATING
lan-airlines,JohnGeoffreyPierson,1424246400,Economy,10,RATING
lan-airlines,RicardoPalma,1423728000,Premium Economy,1,RATING
kuwait-airways,ViajithaAnitha,1381388400,Economy,1,RATING
korean-air,JMorgan,1383030000,Business Class,9,RATING
lan-airlines,KlausMalling,1421654400,Economy,7,RATING
kuwait-airways,AToye,1380178800,First Class,8,RATING
korean-air,ZacharyHo,1382252400,Economy,8,RATING
lan-airlines,LeRoyDuBois,1421654400,Economy,10,RATING
lan-airlines,SJenkins,1421654400,Economy,5,RATING
kuwait-airways,AshaLushington,1378623600,Economy,2,RATING
kuwait-airways,MohammedAl-Adsani,1378623600,Business Class,7,RATING
korean-air,RobSiebers,1381820400,Business Class,10,RATING
korean-air,DKim,1381647600,Economy,9,RATING
lan-airlines,AHinze,1421654400,Business Class,10,RATING
korean-air,JohnPolley,1381388400,Business Class,9,RATING
kuwait-airways,AhmadLiftawi,1374649200,Economy,8,RATING
kuwait-airways,SPtctan,1372662000,Economy,6,RATING
korean-air,JRose,1381388400,Economy,10,RATING
lan-airlines,SMaitra,1421222400,Economy,8,RATING
kuwait-airways,SKhan,1371970800,Economy,9,RATING
korean-air,DBennett,1381042800,Economy,8,RATING
lan-airlines,AndresVargas,1420012800,Economy,7,RATING
kuwait-airways,RMayne,1370847600,Economy,6,RATING
kuwait-airways,WilfredWilliamson,1369810800,Economy,5,RATING
korean-air,VerneCooke,1380783600,Business Class,10,RATING
lan-airlines,MarkRussell,1420012800,Business Class,10,RATING
lan-airlines,RogerStone,1420012800,Business Class,8,RATING
korean-air,ItayMoskovitch,1380178800,Economy,10,RATING
korean-air,PClancy,1379487600,Economy,7,RATING
korean-air,SAlavi,1378796400,Business Class,5,RATING
lan-airlines,CAbelson,1418889600,Economy,2,RATING
lan-airlines,BrettMoore,1418889600,Economy,10,RATING
kuwait-airways,NKariyawasam,1367910000,Economy,4,RATING
korean-air,MatthewLee,1377500400,Economy,9,RATING
kuwait-airways,PWinthrop,1366786800,Economy,7,RATING
korean-air,YPang,1377154800,Economy,9,RATING
lan-airlines,MichaelLittle,1417680000,Economy,8,RATING
kuwait-airways,VJayadevan,1366700400,Economy,1,RATING
kuwait-airways,RamaniSreenivasaiyerVenkatasubramanian,1366700400,Economy,8,RATING
korean-air,RHutchings,1375081200,Economy,10,RATING
korean-air,DBurns,1374994800,Economy,9,RATING
lan-airlines,MichaelLittle,1417420800,Business Class,7,RATING
lan-airlines,MichaelLittle,1417420800,Economy,7,RATING
kuwait-airways,AndrewWade,1365663600,Economy,7,RATING
korean-air,MatthewLee,1374649200,Economy,9,RATING
kuwait-airways,HMorris,1363590000,Economy,9,RATING
korean-air,JockersHeiko,1374390000,Economy,10,RATING
lan-airlines,SFlint,1416470400,Economy,8,RATING
lan-airlines,JuanPabloReyes,1416211200,Economy,8,RATING
kuwait-airways,HumbulSuleman,1363330800,Economy,8,RATING
lan-airlines,JBudd,1415692800,Economy,9,RATING
kuwait-airways,JohnEvans,1363244400,Economy,9,RATING
korean-air,ChangYongJeong,1373266800,Economy,10,RATING
korean-air,ATabb,1372143600,Economy,1,RATING
lan-airlines,WSmall,1415001600,Business Class,8,RATING
kuwait-airways,IndranilChakrabarty,1361865600,Economy,5,RATING
korean-air,AMakiol,1371798000,Economy,9,RATING
lan-airlines,WSmall,1415001600,Economy,8,RATING
kuwait-airways,SNair,1359014400,Economy,2,RATING
korean-air,YFall,1370934000,Economy,10,RATING
lan-airlines,DGraubard,1414479600,Economy,9,RATING
kuwait-airways,VVenugopal,1357200000,Economy,1,RATING
korean-air,PFinn,1369810800,Economy,5,RATING
lan-airlines,BaluKal,1413961200,Economy,6,RATING
kuwait-airways,KaziMorshed,1356422400,Economy,8,RATING
kuwait-airways,ArdhiHidayat,1356422400,Economy,7,RATING
korean-air,DNaylor,1369638000,Business Class,2,RATING
korean-air,DNaylor,1369638000,Business Class,5,RATING
lan-airlines,DMauro,1413788400,Economy,5,RATING
lan-airlines,BrownKatrina,1409554800,Economy,10,RATING
korean-air,RHutchngs,1369119600,Economy,10,RATING
lan-airlines,VCarl,1409036400,Economy,7,RATING
kuwait-airways,RoseBryen,1355990400,Economy,3,RATING
lan-airlines,JBlack,1408345200,Economy,2,RATING
korean-air,JudeGarcia,1368601200,Economy,9,RATING
lan-airlines,MHaugh,1407999600,Economy,10,RATING
kuwait-airways,PaulBurton,1352966400,Business Class,8,RATING
korean-air,KSahanavin,1367823600,Economy,7,RATING
kuwait-airways,JMafnas,1348729200,Economy,1,RATING
korean-air,CHazelford,1367650800,Business Class,5,RATING
kuwait-airways,KScheuermann,1348470000,Economy,7,RATING
kuwait-airways,ASmith,1346223600,Economy,9,RATING
korean-air,RConnolley,1366527600,Business Class,10,RATING
lan-airlines,LamKokWai,1402642800,Economy,8,RATING
lan-airlines,AnthonyGibbons,1402642800,Economy,3,RATING
kuwait-airways,JessicaGracias,1345446000,Economy,2,RATING
korean-air,StevenCao,1366095600,Economy,10,RATING
korean-air,JNovick,1366095600,Business Class,10,RATING
korean-air,GCoulborn,1366095600,Economy,10,RATING
kuwait-airways,HNasar,1344495600,Economy,9,RATING
kuwait-airways,GeorgeMcCulloch,1343890800,Business Class,10,RATING
korean-air,VArnold,1366095600,Economy,10,RATING
korean-air,MGraham,1366095600,Economy,10,RATING
korean-air,JunFang,1366095600,Economy,9,RATING
lan-airlines,HaroldBush,1402556400,Business Class,6,RATING
lan-airlines,DavidJordan,1402210800,Economy,10,RATING
kuwait-airways,GTonkinson,1342940400,Economy,9,RATING
